user_name,points,anomaly_flag
se0677605fe16375ea9d5bdc2059ffb0a,25,False
s2e3c90889501360091788067b78e9f55,10,False
s93f1a07e5a9d39e49de1a1cd1580c475,10,False
sbef928e9cc2433809e34b5ac5d85114f,30,False
saa89d6a180bc34fbbf589ffed63ab0b0,0,False
s011646b09b6d3e5eb60280062fe0e423,10,False
s490ad13282613697869222cea376011e,10,False
sb09cba85ec6232b5a3cd09b687d89541,0,False
s8cdd294fda11337bbd15d9cd08ce3973,60,True
s3aeb29eda25a39bea0c17a4d3bc4e9b4,10,False
sa4d4f05829483e8d8dfa0b93af53471a,10,False
sdb7d0cba7d943424a80acec63195444d,10,False
s3805f231f0823649aa7b2c33436e6a91,0,False
sc948ca5e606b3fccb36c71888297c745,10,False
s9cf8e91a4c2b3b2292bf35f4a4c168e6,40,True
s5a38f4b0ade43a1d83efdeceb166a778,10,False
scb97e8309df43c2fae842f57b5d6b0e5,10,False
s503ae8dddca039548ce641a868a91f78,0,False
se5b92fa1ad9f3a41a8292b07bdc76cd1,10,False
s10cb65a10f8739d0a6bd789e43cc6f20,0,False
s015c53b3763f364e81f8ff99aa8f5dd1,30,False
s8c9e7451cadf36ff9a3a073bf9b6f9fc,10,False
s97e15b9f3547308aa15427b7d86ff6c7,10,False
s18e151953a41332e8b388022df245b2d,10,False
s51cf40c940a235e39559ffce196475b5,0,False
sf7d6a7d5b09131cab9faf72dbec14a43,10,False
s4eb83c52cec83bf2aa374ddc2e6cfa10,10,False
sb7010d0e24fb3282a02e7fb54bcc29e6,0,False
s10cbe9278c633f519aa583e9cb25f077,90,True
sfe7c48a3df1c393091a849176231c191,10,False
s4ef27f318888372889018e844ab6800a,10,False
s28189bd6f15f3218ad345f443a5fd05b,10,False
s3e9d8f940e1037ffb66bcc2d91459887,10,False
s3b900cf88c773bf08e153e949f144388,10,False
s55051ee5945a3286818cfd966490e35d,45,True
s42f0e9f3768238d6b530181235ba5dac,10,False
sf2431b2e8c6535a5bb395b7c2ed2b146,10,False
s21c26eb8756e3e58af242b8f59b88983,10,False
s1ea7f9f42f793c3498c8e19c7fe9ee36,10,False
s2b8cce6230aa3bb09b515142b6f3bc6d,25,False
s7ab6ed083e8834399b9b97163a539bd4,20,False
sacb7061bc8de37cfb8488f9defffbec0,0,False
s8b5e5df401d23d1195596db33b254e70,0,False
s6c2b805be58935cabcef799ef0c93737,10,False
s00fa9cb21ac83620826e5ed09d7a1e68,20,False
sd251c6bffc373e6fa28d0857a3f9389c,15,False
sf8c7a6ac0b503d0582cf033e8e8bcb41,10,False
s223be22cd26c3e9aaba33229f1e6f32c,10,False
s8ff9e395c42b34bea3b0d8e96a49bca8,40,True
s62d635637df635ecab0ad54fbfbc5f8e,10,False
s6c19282f482e3081a87b2c1de587df7d,10,False
s972181fc877231d78b429b5990cf18d1,40,True
s6c86002bc4a63bb599c5d5629154fc4d,0,False
sc930639ab793390da1ed7d39ffe2dfe6,10,False
s7cb9907e66f831cf99a7a620908cd2f4,10,False
s12b07b8cc94c36d7a861e4cf49897686,60,True
